path,filename,label,cluster
data\raw\fruits\train\Clementine\Clementine_392.jpg,Clementine_392.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_393.jpg,Clementine_393.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_394.jpg,Clementine_394.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_395.jpg,Clementine_395.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_396.jpg,Clementine_396.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_397.jpg,Clementine_397.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_398.jpg,Clementine_398.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_399.jpg,Clementine_399.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_4.jpg,Clementine_4.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_40.jpg,Clementine_40.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_400.jpg,Clementine_400.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_401.jpg,Clementine_401.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_402.jpg,Clementine_402.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_403.jpg,Clementine_403.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_404.jpg,Clementine_404.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_405.jpg,Clementine_405.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_406.jpg,Clementine_406.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_407.jpg,Clementine_407.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_408.jpg,Clementine_408.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_409.jpg,Clementine_409.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_41.jpg,Clementine_41.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_410.jpg,Clementine_410.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_411.jpg,Clementine_411.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_412.jpg,Clementine_412.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_413.jpg,Clementine_413.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_414.jpg,Clementine_414.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_415.jpg,Clementine_415.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_416.jpg,Clementine_416.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_417.jpg,Clementine_417.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_418.jpg,Clementine_418.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_419.jpg,Clementine_419.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_42.jpg,Clementine_42.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_420.jpg,Clementine_420.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_421.jpg,Clementine_421.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_422.jpg,Clementine_422.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_423.jpg,Clementine_423.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_424.jpg,Clementine_424.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_425.jpg,Clementine_425.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_426.jpg,Clementine_426.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_427.jpg,Clementine_427.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_428.jpg,Clementine_428.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_429.jpg,Clementine_429.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_43.jpg,Clementine_43.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_430.jpg,Clementine_430.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_431.jpg,Clementine_431.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_432.jpg,Clementine_432.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_433.jpg,Clementine_433.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_434.jpg,Clementine_434.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_435.jpg,Clementine_435.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_436.jpg,Clementine_436.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_437.jpg,Clementine_437.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_438.jpg,Clementine_438.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_439.jpg,Clementine_439.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_44.jpg,Clementine_44.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_440.jpg,Clementine_440.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_441.jpg,Clementine_441.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_442.jpg,Clementine_442.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_443.jpg,Clementine_443.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_444.jpg,Clementine_444.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_445.jpg,Clementine_445.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_446.jpg,Clementine_446.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_447.jpg,Clementine_447.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_448.jpg,Clementine_448.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_449.jpg,Clementine_449.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_45.jpg,Clementine_45.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_450.jpg,Clementine_450.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_451.jpg,Clementine_451.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_452.jpg,Clementine_452.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_453.jpg,Clementine_453.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_454.jpg,Clementine_454.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_455.jpg,Clementine_455.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_456.jpg,Clementine_456.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_457.jpg,Clementine_457.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_458.jpg,Clementine_458.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_459.jpg,Clementine_459.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_46.jpg,Clementine_46.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_460.jpg,Clementine_460.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_461.jpg,Clementine_461.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_462.jpg,Clementine_462.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_463.jpg,Clementine_463.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_464.jpg,Clementine_464.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_465.jpg,Clementine_465.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_466.jpg,Clementine_466.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_467.jpg,Clementine_467.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_468.jpg,Clementine_468.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_469.jpg,Clementine_469.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_47.jpg,Clementine_47.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_470.jpg,Clementine_470.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_471.jpg,Clementine_471.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_472.jpg,Clementine_472.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_473.jpg,Clementine_473.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_474.jpg,Clementine_474.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_475.jpg,Clementine_475.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_476.jpg,Clementine_476.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_477.jpg,Clementine_477.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_478.jpg,Clementine_478.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_479.jpg,Clementine_479.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_48.jpg,Clementine_48.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_480.jpg,Clementine_480.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_481.jpg,Clementine_481.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_482.jpg,Clementine_482.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_483.jpg,Clementine_483.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_484.jpg,Clementine_484.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_485.jpg,Clementine_485.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_486.jpg,Clementine_486.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_487.jpg,Clementine_487.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_488.jpg,Clementine_488.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_489.jpg,Clementine_489.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_49.jpg,Clementine_49.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_5.jpg,Clementine_5.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_50.jpg,Clementine_50.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_51.jpg,Clementine_51.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_52.jpg,Clementine_52.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_53.jpg,Clementine_53.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_54.jpg,Clementine_54.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_55.jpg,Clementine_55.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_56.jpg,Clementine_56.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_57.jpg,Clementine_57.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_58.jpg,Clementine_58.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_59.jpg,Clementine_59.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_6.jpg,Clementine_6.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_60.jpg,Clementine_60.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_61.jpg,Clementine_61.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_62.jpg,Clementine_62.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_63.jpg,Clementine_63.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_64.jpg,Clementine_64.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_65.jpg,Clementine_65.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_66.jpg,Clementine_66.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_67.jpg,Clementine_67.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_68.jpg,Clementine_68.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_69.jpg,Clementine_69.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_7.jpg,Clementine_7.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_70.jpg,Clementine_70.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_71.jpg,Clementine_71.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_72.jpg,Clementine_72.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_73.jpg,Clementine_73.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_74.jpg,Clementine_74.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_75.jpg,Clementine_75.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_76.jpg,Clementine_76.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_77.jpg,Clementine_77.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_78.jpg,Clementine_78.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_79.jpg,Clementine_79.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_8.jpg,Clementine_8.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_80.jpg,Clementine_80.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_81.jpg,Clementine_81.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_82.jpg,Clementine_82.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_83.jpg,Clementine_83.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_84.jpg,Clementine_84.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_85.jpg,Clementine_85.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_86.jpg,Clementine_86.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_87.jpg,Clementine_87.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_88.jpg,Clementine_88.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_89.jpg,Clementine_89.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_9.jpg,Clementine_9.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_90.jpg,Clementine_90.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_91.jpg,Clementine_91.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_92.jpg,Clementine_92.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_93.jpg,Clementine_93.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_94.jpg,Clementine_94.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_95.jpg,Clementine_95.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_96.jpg,Clementine_96.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_97.jpg,Clementine_97.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_98.jpg,Clementine_98.jpg,Clementine,17
data\raw\fruits\train\Clementine\Clementine_99.jpg,Clementine_99.jpg,Clementine,17
data\raw\fruits\train\Corn\Corn_0.jpg,Corn_0.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_1.jpg,Corn_1.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_10.jpg,Corn_10.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_100.jpg,Corn_100.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_101.jpg,Corn_101.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_102.jpg,Corn_102.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_103.jpg,Corn_103.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_104.jpg,Corn_104.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_105.jpg,Corn_105.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_106.jpg,Corn_106.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_107.jpg,Corn_107.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_108.jpg,Corn_108.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_109.jpg,Corn_109.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_11.jpg,Corn_11.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_110.jpg,Corn_110.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_111.jpg,Corn_111.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_112.jpg,Corn_112.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_113.jpg,Corn_113.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_114.jpg,Corn_114.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_115.jpg,Corn_115.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_116.jpg,Corn_116.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_117.jpg,Corn_117.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_118.jpg,Corn_118.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_119.jpg,Corn_119.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_12.jpg,Corn_12.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_120.jpg,Corn_120.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_121.jpg,Corn_121.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_122.jpg,Corn_122.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_123.jpg,Corn_123.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_124.jpg,Corn_124.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_125.jpg,Corn_125.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_126.jpg,Corn_126.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_127.jpg,Corn_127.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_128.jpg,Corn_128.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_129.jpg,Corn_129.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_13.jpg,Corn_13.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_130.jpg,Corn_130.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_131.jpg,Corn_131.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_132.jpg,Corn_132.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_133.jpg,Corn_133.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_134.jpg,Corn_134.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_135.jpg,Corn_135.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_136.jpg,Corn_136.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_137.jpg,Corn_137.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_138.jpg,Corn_138.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_139.jpg,Corn_139.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_14.jpg,Corn_14.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_140.jpg,Corn_140.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_141.jpg,Corn_141.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_142.jpg,Corn_142.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_143.jpg,Corn_143.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_144.jpg,Corn_144.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_145.jpg,Corn_145.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_146.jpg,Corn_146.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_147.jpg,Corn_147.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_148.jpg,Corn_148.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_149.jpg,Corn_149.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_15.jpg,Corn_15.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_150.jpg,Corn_150.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_151.jpg,Corn_151.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_152.jpg,Corn_152.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_153.jpg,Corn_153.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_154.jpg,Corn_154.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_155.jpg,Corn_155.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_156.jpg,Corn_156.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_157.jpg,Corn_157.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_158.jpg,Corn_158.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_159.jpg,Corn_159.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_16.jpg,Corn_16.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_160.jpg,Corn_160.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_161.jpg,Corn_161.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_162.jpg,Corn_162.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_163.jpg,Corn_163.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_164.jpg,Corn_164.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_165.jpg,Corn_165.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_166.jpg,Corn_166.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_167.jpg,Corn_167.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_168.jpg,Corn_168.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_169.jpg,Corn_169.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_17.jpg,Corn_17.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_170.jpg,Corn_170.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_171.jpg,Corn_171.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_172.jpg,Corn_172.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_173.jpg,Corn_173.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_174.jpg,Corn_174.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_175.jpg,Corn_175.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_176.jpg,Corn_176.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_177.jpg,Corn_177.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_178.jpg,Corn_178.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_179.jpg,Corn_179.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_18.jpg,Corn_18.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_180.jpg,Corn_180.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_181.jpg,Corn_181.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_182.jpg,Corn_182.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_183.jpg,Corn_183.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_184.jpg,Corn_184.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_185.jpg,Corn_185.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_186.jpg,Corn_186.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_187.jpg,Corn_187.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_188.jpg,Corn_188.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_189.jpg,Corn_189.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_19.jpg,Corn_19.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_190.jpg,Corn_190.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_191.jpg,Corn_191.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_192.jpg,Corn_192.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_193.jpg,Corn_193.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_194.jpg,Corn_194.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_195.jpg,Corn_195.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_196.jpg,Corn_196.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_197.jpg,Corn_197.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_198.jpg,Corn_198.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_199.jpg,Corn_199.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_2.jpg,Corn_2.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_20.jpg,Corn_20.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_200.jpg,Corn_200.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_201.jpg,Corn_201.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_202.jpg,Corn_202.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_203.jpg,Corn_203.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_204.jpg,Corn_204.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_205.jpg,Corn_205.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_206.jpg,Corn_206.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_207.jpg,Corn_207.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_208.jpg,Corn_208.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_209.jpg,Corn_209.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_21.jpg,Corn_21.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_210.jpg,Corn_210.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_211.jpg,Corn_211.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_212.jpg,Corn_212.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_213.jpg,Corn_213.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_214.jpg,Corn_214.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_215.jpg,Corn_215.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_216.jpg,Corn_216.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_217.jpg,Corn_217.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_218.jpg,Corn_218.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_219.jpg,Corn_219.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_22.jpg,Corn_22.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_220.jpg,Corn_220.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_221.jpg,Corn_221.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_222.jpg,Corn_222.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_223.jpg,Corn_223.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_224.jpg,Corn_224.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_225.jpg,Corn_225.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_226.jpg,Corn_226.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_227.jpg,Corn_227.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_228.jpg,Corn_228.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_229.jpg,Corn_229.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_23.jpg,Corn_23.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_230.jpg,Corn_230.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_231.jpg,Corn_231.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_232.jpg,Corn_232.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_233.jpg,Corn_233.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_234.jpg,Corn_234.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_235.jpg,Corn_235.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_236.jpg,Corn_236.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_237.jpg,Corn_237.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_238.jpg,Corn_238.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_239.jpg,Corn_239.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_24.jpg,Corn_24.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_240.jpg,Corn_240.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_241.jpg,Corn_241.jpg,Corn,3
data\raw\fruits\train\Corn\Corn_242.jpg,Corn_242.jpg,Corn,3
